Date,Open,High,Low,Close,Adj Close,Volume
2017-05-26,120.489998,121.230003,119.949997,120.720001,120.720001,30362300
2017-06-02,121.309998,123.309998,120.949997,121.650002,121.650002,39254800
2017-06-09,120.459999,121.879997,119.129997,119.320000,119.320000,43690200
2017-06-16,119.349998,119.500000,118.070000,118.919998,118.919998,28375700
2017-06-23,119.650002,119.660004,117.910004,118.320000,118.320000,33536600
2017-06-30,118.080002,118.410004,115.870003,116.470001,116.470001,31084300
2017-07-07,115.779999,116.330002,114.800003,115.820000,115.820000,31565700
2017-07-14,117.040001,118.620003,116.639999,118.239998,118.239998,26894300
2017-07-21,119.000000,120.150002,118.550003,119.790001,119.790001,34906300
2017-07-28,120.150002,121.139999,120.139999,120.589996,120.589996,28924200
2017-08-04,119.970001,122.440002,118.970001,122.209999,122.209999,37886200
2017-08-11,122.239998,122.830002,120.580002,122.489998,122.489998,37237200
2017-08-18,123.370003,123.540001,121.849998,122.290001,122.290001,34929600
2017-08-25,122.769997,125.870003,121.290001,125.820000,125.820000,51941900
2017-09-01,126.010002,128.320007,125.120003,128.130005,128.130005,43659500
2017-09-08,128.210007,128.300003,125.500000,126.160004,126.160004,40317300
2017-09-15,125.989998,125.989998,122.489998,122.680000,122.680000,42234700
2017-09-22,123.029999,124.660004,121.830002,122.209999,122.209999,37814800
2017-09-29,122.290001,122.300003,120.400002,120.519997,120.519997,38372700
2017-10-06,120.260002,123.040001,119.779999,122.889999,122.889999,33279900
2017-10-13,123.660004,123.970001,121.550003,122.389999,122.389999,31297300
2017-10-20,121.680000,121.980003,120.220001,120.330002,120.330002,29386100
2017-10-27,120.379997,121.959999,120.209999,121.190002,121.190002,25711200
2017-11-03,121.360001,122.410004,120.180000,122.129997,122.129997,29087900
2017-11-10,121.989998,122.360001,120.769997,121.400002,121.400002,27335800
2017-11-17,122.150002,123.169998,121.040001,122.629997,122.629997,29139000
2017-11-24,122.360001,123.330002,120.639999,121.099998,121.099998,26419200
2017-12-01,120.940002,122.430000,118.099998,118.489998,118.489998,49608200
2017-12-08,118.489998,119.349998,117.400002,118.930000,118.930000,34853900
2017-12-15,119.410004,120.449997,118.970001,120.309998,120.309998,27561400
2017-12-22,120.669998,122.919998,120.570000,122.849998,122.849998,25981100
2017-12-29,123.699997,125.849998,123.459999,125.459999,125.459999,34848600
2018-01-05,124.930000,125.660004,124.230003,125.440002,125.440002,39264200
2018-01-12,126.010002,127.220001,125.800003,125.860001,125.860001,33762300
2018-01-19,126.570000,129.509995,126.279999,127.970001,127.970001,46905000
2018-01-26,128.240005,128.520004,126.400002,128.070007,128.070007,48794700
2018-02-02,126.809998,127.309998,124.410004,124.980003,124.980003,63960100
2018-02-09,124.650002,128.589996,124.389999,128.380005,128.380005,50139800
2018-02-16,128.300003,128.699997,125.440002,126.300003,126.300003,32360700
2018-02-23,126.059998,126.620003,123.580002,124.720001,124.720001,31961300
2018-03-02,125.669998,126.959999,124.959999,125.419998,125.419998,33083000
2018-03-09,124.940002,125.989998,124.720001,124.900002,124.900002,22656500
2018-03-16,124.839996,126.760002,123.959999,125.980003,125.980003,32967700
2018-03-23,127.820000,128.580002,125.309998,125.790001,125.790001,41733300
2018-03-30,126.650002,127.540001,125.430000,125.800003,125.800003,30326100
2018-04-06,126.570000,129.470001,126.129997,126.620003,126.620003,36069800
2018-04-13,127.070000,128.539993,127.000000,127.599998,127.599998,31097100
2018-04-20,126.690002,126.970001,124.690002,124.970001,124.970001,35560500
2018-04-27,125.199997,125.620003,123.389999,124.279999,124.279999,35507600
2018-05-04,124.099998,125.370003,123.790001,125.180000,125.180000,24456200
2018-05-11,125.570000,125.589996,122.029999,122.360001,122.360001,31688900
2018-05-18,122.050003,123.820000,121.970001,123.589996,123.589996,31400800
2018-05-25,123.660004,123.779999,122.660004,123.099998,123.099998,29370100
2018-06-01,122.580002,123.349998,122.279999,122.860001,122.860001,27053100
2018-06-08,123.080002,123.860001,122.470001,123.379997,123.379997,28229600
2018-06-15,122.180000,122.199997,119.820000,120.050003,120.050003,33539200
2018-06-22,120.209999,120.400002,118.010002,118.220001,118.220001,36704700
2018-06-29,118.430000,119.330002,117.400002,119.050003,119.050003,33877600
2018-07-06,118.970001,119.730003,117.620003,118.129997,118.129997,22336400
2018-07-13,117.620003,117.750000,115.120003,115.809998,115.809998,36674000
2018-07-20,116.400002,116.839996,115.760002,115.769997,115.769997,30802400
2018-07-27,115.919998,116.349998,114.419998,114.519997,114.519997,29053800
2018-08-03,115.089996,115.529999,114.309998,114.739998,114.739998,25013800
2018-08-10,114.809998,115.230003,111.059998,111.099998,111.099998,42877700
2018-08-17,111.690002,113.489998,111.379997,112.199997,112.199997,30542500
2018-08-24,113.250000,114.870003,113.209999,113.639999,113.639999,30728000
2018-08-31,113.720001,114.260002,112.610001,113.540001,113.540001,20910100
2018-09-07,113.260002,114.779999,112.419998,113.760002,113.760002,21773600
2018-09-14,113.790001,114.370003,112.910004,114.269997,114.269997,23448100
2018-09-21,112.870003,113.959999,111.849998,112.050003,112.050003,30252200
2018-09-28,112.160004,114.330002,112.070000,113.480003,113.480003,33980600
2018-10-05,113.809998,116.040001,111.900002,115.779999,115.779999,65840500
2018-10-12,115.580002,116.599998,115.080002,115.919998,115.919998,49342200
2018-10-19,116.230003,117.250000,115.430000,116.400002,116.400002,42225400
2018-10-26,116.830002,117.650002,114.660004,116.629997,116.629997,56771100
2018-11-02,116.610001,116.980003,115.500000,115.779999,115.779999,38390100
2018-11-09,114.599998,115.059998,113.419998,114.769997,114.769997,53827600
2018-11-16,115.830002,116.349998,115.370003,115.860001,115.860001,34994600
2018-11-23,115.760002,116.239998,114.589996,115.739998,115.739998,37684400
2018-11-30,115.419998,117.690002,115.040001,117.139999,117.139999,33092800
2018-12-07,117.620003,118.230003,117.260002,117.529999,117.529999,33184800
2018-12-14,116.629997,119.739998,116.580002,119.239998,119.239998,55942100
2018-12-21,119.190002,121.000000,118.570000,120.570000,120.570000,49534100
2018-12-28,120.800003,122.459999,120.720001,122.430000,122.430000,43531100
2019-01-04,121.320000,122.339996,120.690002,121.589996,121.589996,45678600
2019-01-11,121.739998,122.440002,121.620003,122.110001,122.110001,38048600
2019-01-18,121.230003,121.540001,120.860001,121.089996,121.089996,29679900
2019-01-25,122.019997,125.230003,122.019997,124.750000,124.750000,53549200
2019-02-01,124.889999,125.050003,123.400002,123.739998,123.739998,38186100
2019-02-08,124.050003,124.550003,123.190002,124.059998,124.059998,27245900
2019-02-15,124.589996,127.209999,124.180000,125.050003,125.050003,45328400
2019-02-22,125.529999,125.949997,123.980003,123.989998,123.989998,31222500
2019-03-01,123.480003,123.959999,121.029999,121.510002,121.510002,44713600
2019-03-08,122.699997,123.879997,121.919998,122.410004,122.410004,37581800
2019-03-15,123.059998,124.419998,122.650002,123.680000,123.680000,42798600
2019-03-22,123.930000,125.110001,121.709999,121.900002,121.900002,36691700
2019-03-29,122.639999,122.750000,120.959999,122.110001,122.110001,38789500
2019-04-05,121.879997,123.769997,121.660004,121.949997,121.949997,32073000
2019-04-12,121.959999,122.309998,120.150002,120.370003,120.370003,28407300
2019-04-19,120.459999,121.099998,119.550003,120.570000,120.570000,16835600
2019-04-26,121.260002,121.669998,119.540001,119.940002,119.940002,34342000
2019-05-03,120.559998,121.620003,120.480003,121.199997,121.199997,25099000
2019-05-10,121.410004,122.849998,121.190002,121.510002,121.510002,37921300
2019-05-17,121.029999,121.519997,119.830002,121.169998,121.169998,24577100
2019-05-24,121.129997,121.690002,120.459999,121.690002,121.690002,18518400
2019-05-31,122.550003,126.449997,122.320000,125.879997,125.879997,50727400
2019-06-07,126.790001,127.250000,124.879997,126.599998,126.599998,29444700
2019-06-14,127.209999,131.490005,126.169998,131.110001,131.110001,54595900
2019-06-21,131.770004,135.550003,131.070007,132.839996,132.839996,78121200
2019-06-28,133.050003,134.100006,130.550003,133.630005,133.630005,41028300
2019-07-05,131.460007,133.869995,130.809998,132.699997,132.699997,47654600
2019-07-12,132.889999,136.630005,132.130005,136.479996,136.479996,48038600
2019-07-19,135.449997,136.029999,133.089996,133.419998,133.419998,54054400
2019-07-26,134.240005,136.429993,132.309998,136.410004,136.410004,71388000
2019-08-02,135.389999,142.470001,135.369995,141.729996,141.729996,80523900
2019-08-09,141.279999,144.020004,139.350006,143.699997,143.699997,88733400
2019-08-16,142.750000,143.130005,140.850006,141.399994,141.399994,44721200
2019-08-23,141.839996,145.679993,141.639999,144.119995,144.119995,71537000
2019-08-30,143.839996,146.820007,142.000000,143.139999,143.139999,56836500
2019-09-06,143.639999,144.059998,140.160004,141.320007,141.320007,58254900
2019-09-13,141.729996,142.529999,139.809998,141.279999,141.279999,51640200
2019-09-20,141.610001,144.770004,141.440002,141.789993,141.789993,51325800
2019-09-27,140.350006,143.250000,137.800003,141.899994,141.899994,62049900
2019-10-04,141.479996,142.580002,140.240005,140.809998,140.809998,42436500
2019-10-11,139.970001,141.119995,138.910004,140.610001,140.610001,40929700
2019-10-18,140.500000,141.740005,139.600006,141.529999,141.529999,28932100
2019-10-25,142.789993,142.830002,139.550003,142.429993,142.429993,29332700
2019-11-01,142.210007,142.899994,137.600006,138.270004,138.270004,46243300
2019-11-08,137.729996,138.940002,136.190002,138.559998,138.559998,37859800
2019-11-15,138.029999,139.000000,137.770004,138.000000,138.000000,31738300
2019-11-22,138.369995,138.460007,136.580002,137.009995,137.009995,18871500
2019-11-29,137.100006,139.570007,137.080002,139.000000,139.000000,33266600
2019-12-06,137.759995,139.850006,137.399994,138.429993,138.429993,29579500
2019-12-13,138.520004,139.550003,137.979996,139.380005,139.380005,24480500
2019-12-20,139.369995,142.470001,138.979996,142.380005,142.380005,23291000
2019-12-27,142.259995,144.210007,142.169998,143.949997,143.949997,22977800
2020-01-03,145.750000,148.610001,145.399994,146.029999,146.029999,67195400
2020-01-10,146.220001,146.990005,145.080002,146.309998,146.309998,32945900
2020-01-17,146.509995,147.619995,145.550003,147.119995,147.119995,30405200
2020-01-24,146.899994,149.320007,146.889999,148.470001,148.470001,41583700
2020-01-31,148.880005,149.679993,145.800003,147.399994,147.399994,45399700
2020-02-07,147.830002,148.580002,147.009995,148.380005,148.380005,29475000
2020-02-14,148.740005,152.830002,148.630005,152.410004,152.410004,34597400
2020-02-21,154.429993,158.529999,152.899994,154.000000,154.000000,117398000
2020-02-28,152.710007,157.619995,147.050003,157.490005,157.490005,117971700
2020-03-06,158.330002,159.369995,146.850006,147.789993,147.789993,121706900
2020-03-13,149.419998,149.600006,136.119995,138.039993,138.039993,126945800
2020-03-20,140.710007,155.660004,139.139999,153.240005,153.240005,98310100
2020-03-27,153.000000,153.550003,147.850006,151.899994,151.899994,56240700
2020-04-03,152.229996,159.080002,151.660004,158.690002,158.690002,58127600
2020-04-10,159.169998,164.419998,158.630005,161.710007,161.710007,59019400
2020-04-17,159.720001,163.600006,157.039993,163.339996,163.339996,65650100
2020-04-24,163.130005,163.309998,158.130005,158.800003,158.800003,56481600
2020-05-01,158.000000,161.960007,157.800003,161.389999,161.389999,56507300
2020-05-08,161.080002,163.339996,158.889999,163.009995,163.009995,61891500
2020-05-15,164.020004,164.960007,161.369995,162.250000,162.250000,59045500
2020-05-22,162.880005,163.470001,159.199997,161.720001,161.720001,45334900
2020-05-29,162.580002,164.080002,158.820007,161.279999,161.279999,58205400
2020-06-05,158.720001,164.059998,157.039993,162.389999,162.389999,58994400
2020-06-12,163.410004,163.880005,160.160004,162.240005,162.240005,33547700
2020-06-19,162.869995,166.990005,162.779999,165.800003,165.800003,54705500
2020-06-26,164.869995,167.990005,164.220001,166.979996,166.979996,51219800
2020-07-03,167.750000,170.860001,167.190002,169.630005,169.630005,43888900
2020-07-10,169.949997,170.429993,168.570007,168.729996,168.729996,46902800
2020-07-17,169.940002,178.410004,169.610001,177.179993,177.179993,74936900
2020-07-24,179.139999,186.139999,178.199997,183.759995,183.759995,101582800
2020-07-31,184.509995,194.449997,184.169998,193.889999,193.889999,97265100
2020-08-07,192.710007,192.960007,179.039993,183.330002,183.330002,136229700
2020-08-14,183.440002,189.399994,180.929993,183.500000,183.500000,85132500
2020-08-21,182.139999,185.169998,179.369995,181.240005,181.240005,63390600
2020-08-28,183.979996,186.990005,180.490005,181.139999,181.139999,57799100
2020-09-04,180.949997,184.679993,179.020004,182.460007,182.460007,42364800
2020-09-11,183.139999,185.009995,181.479996,182.960007,182.960007,46904100
2020-09-18,183.070007,184.089996,173.770004,175.440002,175.440002,65266900
2020-09-25,174.410004,179.500000,173.889999,178.699997,178.699997,41382000
2020-10-02,178.690002,180.369995,176.429993,177.850006,177.850006,36032600
2020-10-09,180.130005,181.169998,177.100006,178.919998,178.919998,45099100
2020-10-16,179.220001,181.309998,177.720001,178.830002,178.830002,36391600
2020-10-23,179.089996,179.429993,174.830002,175.399994,175.399994,37059900
2020-10-30,177.179993,183.289993,175.949997,182.929993,182.929993,48598700
2020-11-06,183.399994,183.529999,173.639999,175.960007,175.960007,68083900
2020-11-13,177.649994,177.910004,174.169998,175.160004,175.160004,37407200
2020-11-20,176.119995,176.380005,168.860001,169.509995,169.509995,51680600
2020-11-27,166.899994,172.850006,166.029999,172.809998,172.809998,56969400
2020-12-04,172.779999,175.929993,171.240005,172.169998,172.169998,44309300
2020-12-11,172.250000,177.869995,170.910004,176.740005,176.740005,38220200
2020-12-18,176.649994,176.979996,174.339996,176.350006,176.350006,34639400
2020-12-25,177.259995,178.399994,175.570007,178.360001,178.360001,27217200
2021-01-01,181.970001,183.210007,178.240005,179.479996,179.479996,52613900
2021-01-08,176.830002,176.990005,171.479996,173.279999,173.279999,70402800
2021-01-15,172.839996,175.509995,170.979996,175.279999,175.279999,40361000
2021-01-22,172.889999,174.960007,171.660004,172.679993,172.679993,36320900
2021-01-29,174.869995,175.259995,167.339996,168.149994,168.149994,45974700
2021-02-05,168.990005,173.220001,168.669998,171.210007,171.210007,30665100
2021-02-12,170.289993,171.649994,165.729996,166.320007,166.320007,39678900
2021-02-19,166.759995,169.889999,165.449997,165.820007,165.820007,52212300
2021-02-26,165.000000,165.100006,158.429993,159.039993,159.039993,75913300
2021-03-05,159.660004,161.979996,157.130005,161.520004,161.520004,50050300
2021-03-12,159.539993,164.149994,159.350006,162.559998,162.559998,45598200
2021-03-19,162.559998,163.580002,161.320007,161.779999,161.779999,32739500
2021-03-26,161.710007,162.729996,157.550003,161.979996,161.979996,40645400
2021-04-02,161.520004,164.770004,161.360001,164.509995,164.509995,24935500
2021-04-09,162.750000,165.789993,161.809998,165.350006,165.350006,33113400
2021-04-16,166.240005,168.389999,165.619995,167.039993,167.039993,38371600
2021-04-23,167.369995,167.529999,164.470001,166.220001,166.220001,33256300
2021-04-30,165.860001,170.289993,165.240005,170.059998,170.059998,45054900
2021-05-07,171.529999,172.839996,170.229996,171.130005,171.130005,52118000
2021-05-14,172.050003,177.000000,171.820007,175.960007,175.960007,59481500
2021-05-21,176.580002,178.610001,175.149994,177.710007,177.710007,38709800
2021-05-28,177.460007,178.850006,174.660004,175.270004,175.270004,35877300
2021-06-04,176.649994,177.899994,176.369995,177.740005,177.740005,38232900
2021-06-11,176.330002,176.570007,165.440002,165.850006,165.850006,67272600
2021-06-18,166.139999,168.029999,164.869995,166.039993,166.039993,46716900
2021-06-25,167.449997,167.529999,164.009995,166.199997,166.199997,36820300
2021-07-02,167.350006,169.860001,166.399994,168.649994,168.649994,30158900
2021-07-09,168.839996,171.300003,167.639999,171.070007,171.070007,34703500
2021-07-16,170.649994,170.949997,168.059998,169.089996,169.089996,32124000
2021-07-23,168.500000,171.520004,167.720001,171.169998,171.169998,33386900
2021-07-30,170.720001,171.399994,168.199997,168.860001,168.860001,41388500
2021-08-06,165.839996,165.929993,160.679993,164.039993,164.039993,44559500
2021-08-13,165.020004,167.729996,164.889999,166.610001,166.610001,36982600
2021-08-20,166.800003,169.270004,166.360001,167.669998,167.669998,29824400
2021-08-27,167.580002,170.190002,166.869995,169.250000,169.250000,29505700
2021-09-03,170.589996,171.550003,166.699997,168.029999,168.029999,31575300
2021-09-10,167.809998,169.160004,163.229996,164.029999,164.029999,38228800
2021-09-17,163.860001,167.149994,163.270004,163.509995,163.509995,41347500
2021-09-24,163.000000,164.949997,160.970001,164.220001,164.220001,40096900
2021-10-01,164.270004,165.539993,163.470001,164.160004,164.160004,30782400
2021-10-08,166.320007,168.220001,163.910004,168.000000,168.000000,34004400
2021-10-15,165.389999,167.110001,164.809998,166.750000,166.750000,28751700
2021-10-22,168.669998,169.539993,166.630005,168.080002,168.080002,35067900
2021-10-29,166.289993,168.139999,164.380005,167.649994,167.649994,31979500
2021-11-05,168.419998,174.649994,167.850006,174.119995,174.119995,37537600
2021-11-12,173.509995,174.669998,172.860001,173.940002,173.940002,34968000
2021-11-19,173.690002,174.100006,166.320007,167.119995,167.119995,35284800
2021-11-26,168.600006,169.009995,164.630005,165.240005,165.240005,47338100
2021-12-03,165.490005,167.080002,165.000000,165.880005,165.880005,28424900
2021-12-10,166.720001,168.179993,163.800003,168.160004,168.160004,47116600
2021-12-17,168.729996,169.160004,166.740005,168.970001,168.970001,30602400
2021-12-24,168.960007,169.809998,167.279999,169.800003,169.800003,20618200
2021-12-31,170.529999,171.039993,170.039993,170.960007,170.960007,7039300
